id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:name of associated plant,field:pollination interaction
210106960,ca3f14ad-bea4-40ae-88a0-5af1b2888931,2024-04-26 14:09:04,2024-04-26,2024-04-26 13:09:04 UTC,London,2845147,lynandalan,Lyn and Alan Goodkin,2024-04-27 12:30:28 UTC,2026-02-13 14:59:37 UTC,research,CC0,https://www.inaturalist.org/observations/210106960,https://inaturalist-open-data.s3.amazonaws.com/photos/371689054/medium.jpeg,,"",On Rosemary in garden ,1,0,false,2,"Daresbury, Warrington WA4, UK",53.3385275997,-2.6339152,,,,,,,,false,gps,gps,Common Carder Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Salvia rosmarinus,Yes
210119653,a08c5586-c9d8-4ead-a49f-0f48b8e13b21,2024/04/26 9:49 AM,2024-04-26,2024-04-26 08:49:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 12:57:35 UTC,2026-02-06 17:38:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/210119653,https://inaturalist-open-data.s3.amazonaws.com/photos/371704942/medium.jpeg,,"",Dozens flying over a disused bunker on closed golf course.,1,0,false,,Brackenwood Golf Course,53.342386556,-3.0238405713,8,,,,8,,,false,,,Long-lipped Miner,Andrena barbilabris,Long-lipped Miner,Insecta,199007,,No
210120156,2a7dc98a-c3bc-48a6-bca7-6e5f61087894,2024-04-27 11:44:11,2024-04-27,2024-04-27 10:44:11 UTC,London,8059664,bibby60,"",2024-04-27 12:58:37 UTC,2026-02-13 15:06:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210120156,https://inaturalist-open-data.s3.amazonaws.com/photos/371710046/medium.jpeg,,"",,2,0,false,2,"Southport PR8, UK",53.59333911,-3.05234645,7,,,,7,,,false,,,Early Cellophane Bee,Colletes cunicularius,Early Cellophane Bee,Insecta,484487,Salix,Yes
210133008,6ff155d7-6441-4724-8b7a-262398363280,2024/04/26 10:17 AM,2024-04-26,2024-04-26 09:17:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 13:24:48 UTC,2026-02-15 19:46:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/210133008,https://inaturalist-open-data.s3.amazonaws.com/photos/371725922/medium.jpeg,,"",,1,0,false,,Brackenwood Golf Course,53.3399179197,-3.0207653711,4,,,,4,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Taraxacum,Yes
210135691,2f169a9b-9670-463d-becd-88e1b9dbd0d4,2024-04-27 14:29:21,2024-04-27,2024-04-27 13:29:21 UTC,London,6988206,matthewsharples,Matthew Sharples,2024-04-27 13:29:50 UTC,2026-02-13 15:01:25 UTC,research,CC0,https://www.inaturalist.org/observations/210135691,https://inaturalist-open-data.s3.amazonaws.com/photos/371733053/medium.jpeg,,"",,1,0,false,2,"Liverpool L16, UK",53.4044425254,-2.8739634371,5,,,,5,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,Hyacinthoides,Yes
210174328,bba489fa-56da-4472-8a99-82daf481aff8,2024-04-27 10:59:07+01:00,2024-04-27,2024-04-27 09:59:07 UTC,London,1901372,masher75,,2024-04-27 14:35:15 UTC,2026-02-13 15:01:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210174328,https://inaturalist-open-data.s3.amazonaws.com/photos/371791650/medium.jpg,,"","",1,0,false,3,"West End Lodge, Southport, England, GB",53.5924473226,-3.0572604128,8,,,,8,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,Hyacinthoides,Yes
210175127,49151c68-09a0-40e8-b126-5f3968116959,2024-04-27 12:05:11+01:00,2024-04-27,2024-04-27 11:05:11 UTC,London,1901372,masher75,,2024-04-27 14:36:29 UTC,2026-02-06 17:35:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210175127,https://inaturalist-open-data.s3.amazonaws.com/photos/371792818/medium.jpg,,"","",1,0,false,3,"Whitehaven Close, Southport, England, GB",53.5946122288,-3.0572355343,8,,,,8,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
210181755,b9363051-8d3d-4e67-8642-d2e74c172558,2024-04-27 12:01:13,2024-04-27,2024-04-27 11:01:13 UTC,London,3171601,beckyboodles,"",2024-04-27 14:46:11 UTC,2026-02-02 13:41:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210181755,https://inaturalist-open-data.s3.amazonaws.com/photos/371803117/medium.jpeg,,"",,1,0,false,2,"Southport PR8 3QW, UK",53.59468375,-3.05632285,7,,,,7,,,false,,,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
210186951,1994577a-6b85-47e2-a80a-1c6cc0588a49,2024-04-27 12:17:14,2024-04-27,2024-04-27 11:17:14 UTC,London,3171601,beckyboodles,"",2024-04-27 14:53:25 UTC,2026-02-06 17:35:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210186951,https://inaturalist-open-data.s3.amazonaws.com/photos/371811529/medium.jpeg,,"","Sadly deceased, seen a few dead ones around this area this weekend.",1,0,false,2,"Southport PR8 3QW, UK",53.59467396,-3.05667219,8,,,,8,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
210207740,7e295c76-b21b-4c35-a38b-8070c849cb0b,2024/04/26 11:53 AM,2024-04-26,2024-04-26 10:53:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 15:23:36 UTC,2026-02-13 15:08:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/210207740,https://inaturalist-open-data.s3.amazonaws.com/photos/371838694/medium.jpeg,,"",,2,0,false,,"Bebington, Wirral, UK",53.3490751352,-3.0250067664,4,,,,4,,,false,,,Grey-patched Mining Bee,Andrena nitida,Grey-patched Mining Bee,Insecta,460837,Taraxacum,Yes
210207743,188b8d98-5b4b-475a-a762-6bb16f78be26,2024/04/26 11:42 AM,2024-04-26,2024-04-26 10:42:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 15:23:36 UTC,2026-02-02 13:41:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/210207743,https://inaturalist-open-data.s3.amazonaws.com/photos/371838648/medium.jpeg,,"",Queen,1,0,false,,"Bebington, Wirral, UK",53.346235179,-3.0218838538,4,,,,4,,,false,,,Bombus terrestris audax,Bombus terrestris audax,British Buff-tailed Bumblebee,Insecta,424460,,No
210220413,5fe44dbc-9e06-45b3-9d33-dd8c2bcc0488,2024-04-27 14:02:27+01:00,2024-04-27,2024-04-27 13:02:27 UTC,London,7469294,gillmj,Gill Jakeman,2024-04-27 15:42:26 UTC,2026-02-04 14:29:34 UTC,research,CC0,https://www.inaturalist.org/observations/210220413,https://inaturalist-open-data.s3.amazonaws.com/photos/371860821/medium.jpg,,"","",1,0,false,3,"Lang Ln S, Wirral, England, GB",53.3739866667,-3.1719716667,4,,,,4,,,false,,,Gooden's Nomad Bee,Nomada goodeniana,Gooden's Nomad Bee,Insecta,127759,,No
210225772,9ceb67d7-5597-49b8-8e56-d14f4797502c,2024-04-27 12:22:59,2024-04-27,2024-04-27 11:22:59 UTC,London,1441103,ela29,,2024-04-27 15:50:34 UTC,2026-01-31 17:50:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210225772,https://inaturalist-open-data.s3.amazonaws.com/photos/371868635/medium.jpeg,,"",,2,0,false,2,"Childwall Valley Road, Liverpool L16 5HG, UK",53.3984930187,-2.8829847649,29,,,,29,,,false,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,,No
210305844,25f96dd8-020e-42e9-9494-47ff0ed01846,2024/04/26 1:46 PM,2024-04-26,2024-04-26 12:46:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 17:55:32 UTC,2026-02-13 15:03:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/210305844,https://inaturalist-open-data.s3.amazonaws.com/photos/371986912/medium.jpeg,,"",,1,0,false,,"Bebington, Wirral, UK",53.3529476592,-3.0223821149,1,,,,1,,,false,,,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Salvia rosmarinus,Yes
210305852,f0ebb43c-a22a-415a-b0a4-3e3aaa4093eb,2024/04/26 1:52 PM,2024-04-26,2024-04-26 12:52:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 17:55:33 UTC,2026-02-13 15:02:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/210305852,https://inaturalist-open-data.s3.amazonaws.com/photos/371986967/medium.jpeg,,"",,1,0,false,,"Bebington, Wirral, UK",53.3529476592,-3.0223821149,1,,,,1,,,false,,,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Salvia rosmarinus,Yes
210319808,6d2b4558-42ad-4b5e-b5b5-83bf004bd39f,2024/04/26 3:20 PM,2024-04-26,2024-04-26 14:20:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 18:18:26 UTC,2026-02-02 13:40:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/210319808,https://inaturalist-open-data.s3.amazonaws.com/photos/372012165/medium.jpeg,,"",Queen,1,0,false,,"Bebington, Wirral, UK",53.3528903778,-3.0225126705,7,,,,7,,,false,,,Bombus terrestris audax,Bombus terrestris audax,British Buff-tailed Bumblebee,Insecta,424460,,No
210319809,fb8b54c8-4c88-4fe3-8b0e-e6a004e30b3c,2024/04/26 3:24 PM,2024-04-26,2024-04-26 14:24:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-27 18:18:26 UTC,2026-02-13 15:03:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/210319809,https://inaturalist-open-data.s3.amazonaws.com/photos/372012025/medium.jpeg,,"",,1,0,false,,"Bebington, Wirral, UK",53.3528903778,-3.0225126705,7,,,,7,,,false,,,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,Salvia rosmarinus,Yes
210352113,de58b8d3-4550-47a1-97c7-8b5f2f29c1b4,2024-04-27 15:40:59,2024-04-27,2024-04-27 14:40:59 UTC,London,7108560,gabrieldixon,Gabriel Dixon,2024-04-27 19:10:59 UTC,2026-02-13 14:59:25 UTC,research,CC0,https://www.inaturalist.org/observations/210352113,https://inaturalist-open-data.s3.amazonaws.com/photos/372070458/medium.jpeg,,"",,1,0,false,2,"Formby, Liverpool, UK",53.5704083333,-3.0717027778,,,,,,,,false,gps,gps,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Symphytum,Yes
210470102,0e78e32a-afdf-4d2f-bc1e-edafb25721c6,2024-04-27 08:33:10+01:00,2024-04-27,2024-04-27 07:33:10 UTC,London,5283934,apricaria,Sean Hartnett,2024-04-27 22:33:06 UTC,2026-02-01 12:29:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/210470102,https://inaturalist-open-data.s3.amazonaws.com/photos/372262003/medium.jpg,,"","",1,0,false,3,"School Lane, Liverpool, England, GB",53.5159173098,-2.920874616,23,,,,23,,,false,,,Common Carder Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,,No
210470175,dd1a4700-aeac-4746-8229-0dcea488ede1,2024-04-27 12:40:28,2024-04-27,2024-04-27 11:40:28 UTC,London,6465809,joe1466,Joe Bellis,2024-04-27 22:33:16 UTC,2026-02-06 17:34:12 UTC,research,,https://www.inaturalist.org/observations/210470175,https://static.inaturalist.org/photos/372262145/medium.jpeg,,"",,1,0,false,2,"Liverpool L29 9AD, UK",53.4995694444,-2.9819166667,,,,,,,open,false,gps,gps,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,,No
210679598,df953625-8824-4813-9549-a425ac837ee6,2024/04/27 9:32 AM,2024-04-27,2024-04-27 08:32:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-28 07:59:27 UTC,2026-02-06 17:34:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/210679598,https://inaturalist-open-data.s3.amazonaws.com/photos/372612981/medium.jpeg,,"",,1,0,false,,Mayer Park,53.3531440851,-3.0016031976,2,,,,2,,open,false,,,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,,No
210699297,dc652e4c-aaa5-4ff0-b741-82a2cdb46cb3,2024/04/27 10:05 AM,2024-04-27,2024-04-27 09:05:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-28 09:01:11 UTC,2026-02-13 14:59:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/210699297,https://inaturalist-open-data.s3.amazonaws.com/photos/372642674/medium.jpeg,,"",,1,0,false,,New Ferry Butterfly Park,53.3601471225,-3.0035151793,1,,,,1,,,false,,,Common Carder Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Salvia rosmarinus,Yes
210720969,8ebbcc2a-948d-4064-a3cb-f89ae9a18fce,2024/04/27 10:20 AM,2024-04-27,2024-04-27 09:20:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-28 10:08:23 UTC,2026-02-06 17:37:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/210720969,https://inaturalist-open-data.s3.amazonaws.com/photos/372675572/medium.jpeg,,"",,1,0,false,,New Ferry Butterfly Park,53.36114898,-3.0041004418,2,,,,2,,,false,,,Chocolate Mining Bee,Andrena scotica,Chocolate Mining Bee,Insecta,484528,,No
210720981,62690b72-be70-47ab-89b2-28980890665c,2024/04/27 10:31 AM,2024-04-27,2024-04-27 09:31:00 UTC,London,2883211,rkl,Roy Lowry,2024-04-28 10:08:25 UTC,2026-02-15 19:46:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/210720981,https://inaturalist-open-data.s3.amazonaws.com/photos/372675656/medium.jpeg,,"",Swarm.,1,0,false,,New Ferry Butterfly Park,53.3601961126,-3.0037970609,1,,,,1,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,,No
210736184,1cd0c12e-284a-4f8e-851d-0fd6e650a129,2024-04-28 11:52:30,2024-04-28,2024-04-28 10:52:30 UTC,London,1901924,elina17,Elina Doss,2024-04-28 10:54:07 UTC,2026-02-06 17:37:44 UTC,research,CC0,https://www.inaturalist.org/observations/210736184,https://static.inaturalist.org/photos/372703243/medium.jpeg,,"",,1,0,false,2,"Liverpool L8, UK",53.38812253,-2.95121254,8,,,,8,,,false,,,Chocolate Mining Bee,Andrena scotica,Chocolate Mining Bee,Insecta,484528,,No
210796222,d6e1cdd8-075e-459e-9ae4-7f7b20cee672,2024-04-28 14:14:06,2024-04-28,2024-04-28 13:14:06 UTC,London,1901924,elina17,Elina Doss,2024-04-28 13:14:47 UTC,2026-02-06 17:33:59 UTC,research,CC0,https://www.inaturalist.org/observations/210796222,https://static.inaturalist.org/photos/372794752/medium.jpeg,,"",,1,0,false,2,"Wirral CH62, UK",53.36382146,-2.99103395,3,,,,3,,open,false,,,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,,No
210808020,22b376f3-2cab-46a9-8e2a-0497ded2a26d,2024-04-28 12:43:53+01:00,2024-04-28,2024-04-28 11:43:53 UTC,London,1397834,croxvols,Croxteth Park Volunteer Group,2024-04-28 13:36:28 UTC,2026-02-13 14:59:01 UTC,research,CC0,https://www.inaturalist.org/observations/210808020,https://inaturalist-open-data.s3.amazonaws.com/photos/372812836/medium.jpg,,"","",2,0,false,3,"Croxteth Country Park, Liverpool, England, GB",53.4531166667,-2.8932383333,4,,,,4,,,false,,,Common Carder Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Alliaria,Yes
